DateTime,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-Z,Force-A,Force-B,Force-C,Force-D,Label
03-Aug-2022 06:57:58 PM,0.04,1.01,-0.07,0.03,0.52,0.52,0.5689,0.566,0.564,0.5699,Sit-to-Stand
03-Aug-2022 06:57:58 PM,0.14,0.99,0.01,-0.14,0.73,0.37,0.5601,0.5611,0.5601,0.4643,Sit-to-Stand
03-Aug-2022 06:57:58 PM,0.13,1.01,-0.04,-0.1,0.47,-0.33,0.563,0.564,0.5699,0.2952,Sit-to-Stand
03-Aug-2022 06:57:58 PM,0.07,1.0,-0.02,0.12,0.55,-0.1,0.5611,0.5601,0.3724,0.4213,Sit-to-Stand
03-Aug-2022 06:57:58 PM,0.11,1.0,-0.03,-0.87,0.56,0.39,0.5679,0.567,0.1114,0.1114,Sit-to-Stand
03-Aug-2022 06:57:58 PM,0.09,1.0,-0.03,-1.24,0.64,-0.05,0.565,0.4008,0.2551,0.1613,Sit-to-Stand
03-Aug-2022 06:57:58 PM,0.09,1.0,-0.02,-0.33,0.6,0.21,0.4301,0.0997,0.4585,0.2268,Sit-to-Stand
03-Aug-2022 06:57:58 PM,0.09,1.0,-0.01,0.18,0.72,0.02,0.5591,0.1183,0.3001,0.129,Sit-to-Stand
03-Aug-2022 06:57:58 PM,0.09,1.01,-0.03,-0.3,0.67,-0.18,0.565,0.3451,0.1085,0.1095,Sit-to-Stand
03-Aug-2022 06:57:58 PM,0.08,1.0,-0.01,-0.71,0.65,-0.24,0.4594,0.393,0.1965,0.2053,Sit-to-Stand
-------------------------------------
DateTime,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-Z,Force-A,Force-B,Force-C,Force-D,Label
-------------------------------------
03-Aug-2022 06:59:05 PM,0.07,1.01,0.01,-0.33,0.68,0.27,0.5347,0.565,0.1193,0.2903,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.04,1.0,-0.06,-0.59,0.5,0.42,0.5748,0.5474,0.173,0.2131,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.1,1.0,-0.02,-0.43,0.56,0.4,0.566,0.4643,0.2659,0.2053,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.1,1.0,0.01,-0.44,0.54,0.96,0.566,0.2962,0.4536,0.174,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.09,1.0,-0.01,0.05,0.54,-0.32,0.567,0.566,0.5679,0.172,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.11,1.01,-0.02,-0.66,0.68,-0.18,0.5718,0.5748,0.5249,0.2502,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.09,1.02,-0.0,-0.63,0.66,-0.24,0.567,0.567,0.566,0.567,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.1,1.01,-0.02,-0.15,0.7,-1.17,0.5709,0.5718,0.5718,0.5718,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.05,0.96,0.06,0.18,0.55,-0.83,0.5621,0.5621,0.565,0.567,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.07,1.0,0.05,-0.53,0.71,-0.31,0.5093,0.567,0.567,0.5679,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.0,1.01,-0.01,0.28,0.54,0.83,0.565,0.5572,0.5621,0.565,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.09,1.02,0.0,0.76,0.77,1.9,0.5689,0.5679,0.4614,0.5699,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.04,1.01,-0.01,-1.15,0.5,0.23,0.3646,0.5601,0.0987,0.1017,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.09,1.02,0.0,-1.67,0.76,1.31,0.5787,0.4428,0.089,0.1095,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.11,1.0,0.01,-0.63,0.74,0.1,0.5679,0.0978,0.3177,0.1261,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.09,1.0,-0.01,-0.18,0.64,-0.29,0.4907,0.0948,0.3646,0.1603,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.12,1.01,-0.0,-0.24,0.53,-0.17,0.5181,0.2385,0.3206,0.26,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.11,1.01,-0.01,-0.41,0.5,-0.12,0.436,0.2551,0.2913,0.2923,Sit-to-Stand
-------------------------------------
03-Aug-2022 06:59:05 PM,0.08,1.01,-0.01,-0.22,0.69,0.05,0.346,0.3216,0.3304,0.4927,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.07,1.0,-0.02,-0.24,0.5,0.08,0.392,0.4624,0.2669,0.4536,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.1,1.01,-0.01,-0.27,0.6,0.43,0.563,0.3783,0.2884,0.3607,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.11,1.01,-0.03,-0.3,0.26,-0.22,0.5611,0.4115,0.3675,0.2893,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.04,1.0,-0.02,-0.66,0.62,-0.08,0.5621,0.5621,0.4242,0.5591,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.08,1.01,-0.02,-0.52,0.69,0.31,0.5601,0.5601,0.5621,0.5709,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.18,1.0,0.02,0.47,0.66,0.19,0.5611,0.5611,0.5611,0.5621,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.11,1.01,-0.04,0.21,0.66,0.0,0.5611,0.566,0.4594,0.2952,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.11,1.01,-0.03,-0.44,0.64,-0.33,0.566,0.567,0.3587,0.3803,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.23,1.0,-0.01,-0.09,0.58,-0.11,0.5611,0.5611,0.5601,0.5161,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.11,1.01,-0.11,-0.11,0.4,0.55,0.563,0.564,0.4731,0.5269,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.06,1.01,-0.05,0.22,0.53,-0.73,0.5787,0.5787,0.5161,0.4829,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.02,1.03,-0.05,-0.24,1.0,-1.04,0.5601,0.5601,0.0978,0.2571,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.03,1.02,-0.05,-1.81,0.54,0.78,0.5474,0.5689,0.087,0.2581,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.06,1.01,0.01,-0.44,0.34,0.95,0.564,0.2972,0.433,0.305,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.15,0.99,-0.02,0.08,1.12,0.27,0.566,0.1036,0.2141,0.0987,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.1,1.03,-0.01,-0.6,0.75,-0.74,0.5709,0.1163,0.1271,0.0968,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.1,1.0,-0.01,-0.68,0.72,-0.41,0.563,0.3568,0.2903,0.2092,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.08,1.01,0.0,-0.31,0.6,-0.08,0.4174,0.2747,0.3509,0.3578,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.09,1.01,-0.01,-0.27,0.63,0.27,0.5455,0.2375,0.2991,0.2317,Sit-to-Stand
-------------------------------------
03-Aug-2022 06:59:05 PM,0.09,1.01,-0.02,-0.31,0.6,0.09,0.3372,0.3851,0.2561,0.4418,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.07,1.0,-0.0,-0.3,0.63,0.21,0.3744,0.3832,0.2258,0.4213,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.09,1.0,-0.01,-0.41,0.6,0.15,0.5533,0.3206,0.2835,0.2835,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.09,1.0,-0.01,-0.37,0.6,-0.12,0.5425,0.303,0.2669,0.2864,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.11,1.01,0.03,-0.72,0.56,-0.17,0.4321,0.3529,0.3627,0.4575,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.1,1.0,0.01,-0.45,0.73,-0.01,0.4995,0.2864,0.5533,0.5415,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.06,1.0,-0.03,-0.24,1.05,0.53,0.5748,0.4565,0.5748,0.5552,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.12,0.99,0.01,-1.95,0.65,0.1,0.5582,0.5582,0.5582,0.3998,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.08,1.0,-0.0,0.27,0.43,0.46,0.5679,0.5699,0.5259,0.304,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.13,1.0,-0.07,-0.18,0.66,-0.29,0.566,0.567,0.1486,0.0958,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.09,1.0,-0.01,-0.44,0.63,-0.36,0.564,0.564,0.346,0.2542,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.03,1.0,0.01,0.18,0.21,0.5,0.5679,0.5679,0.567,0.567,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.09,1.0,-0.03,0.23,0.08,0.61,0.5709,0.5718,0.4272,0.1965,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.11,0.98,-0.03,-0.31,1.77,-0.7,0.564,0.564,0.1515,0.1056,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.1,1.03,0.03,0.89,0.37,-0.48,0.564,0.565,0.1378,0.1603,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.07,0.98,-0.2,0.65,0.86,0.66,0.565,0.564,0.0704,0.089,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.09,1.01,-0.09,-1.56,0.63,1.06,0.565,0.3939,0.085,0.0978,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.15,1.01,-0.03,-1.37,2.01,-0.19,0.5689,0.087,0.086,0.0987,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.12,1.02,-0.03,-0.99,3.87,-0.81,0.565,0.0968,0.1065,0.0987,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.1,1.01,-0.0,-0.87,0.72,-0.4,0.565,0.39,0.087,0.0978,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.08,0.99,-0.01,-0.47,0.56,-0.12,0.5699,0.5308,0.2923,0.219,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.11,1.01,-0.03,-0.18,0.65,-0.08,0.565,0.564,0.2669,0.2561,Sit-to-Stand
-------------------------------------
03-Aug-2022 06:59:05 PM,0.08,1.01,-0.01,-0.27,0.59,0.12,0.436,0.1466,0.4057,0.3891,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.1,1.0,-0.01,-0.25,0.61,0.3,0.521,0.1544,0.3969,0.3079,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.1,1.01,0.01,-0.32,0.64,-0.03,0.5591,0.1281,0.4291,0.2434,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.07,1.0,-0.03,-0.68,0.43,0.57,0.5582,0.0909,0.5689,0.2669,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.12,1.0,0.02,-0.2,0.85,0.16,0.5679,0.0919,0.5679,0.2102,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.09,1.01,-0.02,-0.22,0.73,-0.33,0.5611,0.2825,0.567,0.48,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.1,1.01,-0.01,-0.82,0.85,-0.75,0.5777,0.5083,0.5767,0.5748,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.15,0.98,0.04,-0.6,0.75,0.02,0.4888,0.3421,0.567,0.567,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.09,1.01,0.04,-0.23,0.73,0.19,0.566,0.1564,0.566,0.566,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.06,1.01,-0.0,-0.59,0.56,-0.28,0.5679,0.4008,0.567,0.5699,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.02,1.01,-0.02,-1.42,0.37,0.85,0.303,0.0948,0.5777,0.5748,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.1,0.98,0.08,0.7,0.82,-0.63,0.4164,0.0909,0.5758,0.5767,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.09,1.0,0.02,0.24,61.15,-0.1,0.5699,0.5748,0.567,0.563,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.15,1.02,-0.02,-0.37,0.73,-0.12,0.5787,0.5777,0.5738,0.5758,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.03,1.03,-0.11,-0.67,0.57,-0.69,0.5611,0.5611,0.5611,0.5621,Sit-to-Stand
03-Aug-2022 06:59:05 PM,-0.06,0.99,0.04,-0.15,0.57,0.18,0.3617,0.4927,0.5894,0.5826,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.02,1.0,0.05,0.7,0.32,1.31,0.565,0.5601,0.0,0.565,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.12,1.01,-0.06,0.11,0.52,0.31,0.5679,0.567,0.3294,0.2317,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.11,1.0,-0.01,-0.85,0.73,-0.32,0.5836,0.5767,0.3089,0.2072,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.12,1.0,0.03,-0.24,0.63,-0.35,0.5699,0.567,0.5572,0.566,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.07,0.99,-0.32,-0.44,0.18,0.55,0.5611,0.5611,0.3998,0.567,Sit-to-Stand
-------------------------------------
03-Aug-2022 06:59:05 PM,0.06,1.01,-0.0,-0.32,0.52,0.09,0.3226,0.089,0.4624,0.2698,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.1,1.0,0.0,-0.31,0.62,0.21,0.3597,0.088,0.522,0.2102,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.11,1.01,0.02,-0.32,0.56,0.31,0.4262,0.0802,0.5005,0.0948,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.11,1.0,0.01,-0.27,0.63,0.06,0.521,0.0899,0.4917,0.0489,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.09,1.01,0.01,-0.54,1.13,0.24,0.5699,0.087,0.5728,0.0978,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.12,1.0,0.0,-0.42,1.05,-0.14,0.5591,0.086,0.5591,0.0919,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.07,1.01,0.0,-0.14,0.75,-0.63,0.5679,0.088,0.567,0.4506,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.09,1.0,-0.0,-0.11,0.57,-0.13,0.5679,0.2854,0.5699,0.5689,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.09,1.01,-0.01,0.06,0.52,0.28,0.5621,0.5611,0.5611,0.563,Sit-to-Stand
03-Aug-2022 06:59:05 PM,0.11,1.01,-0.05,-0.31,0.59,-0.39,0.5699,0.5699,0.5718,0.5689,Sit-to-Stand
DateTime,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-Z,Force-A,Force-B,Force-C,Force-D,Label
-------------------------------------
03-Aug-2022 07:00:01 PM,0.09,1.0,0.0,-0.31,0.6,-0.18,0.3148,0.1984,0.3959,0.4966,Sit-to-Stand
03-Aug-2022 07:00:01 PM,0.07,1.01,-0.0,-0.29,0.68,-0.04,0.2884,0.3011,0.3627,0.5679,Sit-to-Stand
03-Aug-2022 07:00:01 PM,0.11,1.01,-0.02,-0.37,0.65,0.21,0.304,0.3011,0.3724,0.565,Sit-to-Stand
03-Aug-2022 07:00:01 PM,0.09,1.01,-0.01,-0.56,0.65,-0.16,0.4252,0.2131,0.5689,0.5699,Sit-to-Stand
03-Aug-2022 07:00:01 PM,0.05,1.01,-0.03,-0.15,0.6,0.24,0.564,0.3969,0.566,0.566,Sit-to-Stand
03-Aug-2022 07:00:01 PM,0.08,1.01,-0.02,-0.6,0.66,-0.36,0.564,0.564,0.565,0.564,Sit-to-Stand
03-Aug-2022 07:00:01 PM,-0.07,0.98,0.02,-0.54,0.63,-0.54,0.4428,0.567,0.5679,0.567,Sit-to-Stand
03-Aug-2022 07:00:01 PM,0.07,1.0,0.02,-0.5,0.42,-0.45,0.3597,0.565,0.564,0.563,Sit-to-Stand
03-Aug-2022 07:00:01 PM,0.0,1.01,0.02,-0.03,0.7,-1.55,0.3715,0.563,0.564,0.564,Sit-to-Stand
DateTime,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-Z,Force-A,Force-B,Force-C,Force-D,Label
-------------------------------------
