DateTime,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-Z,Force-A,Force-B,Force-C,Force-D,Label
-------------------------------------
03-Aug-2022 04:48:40 PM,0.13,1.01,0.04,-1.95,0.14,-0.42,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.04,1.0,0.09,-0.12,0.15,-0.06,0.3079,0.3167,0.5699,0.3715,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.01,0.02,-0.27,0.15,0.08,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.06,1.01,0.03,-0.23,0.37,0.11,0.3275,0.1652,0.5689,0.3734,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.09,1.0,0.03,0.02,0.13,-0.2,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.07,1.01,0.04,0.07,0.17,-0.26,0.3275,0.2268,0.5699,0.4291,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.07,1.01,0.03,0.05,0.13,-0.15,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.07,1.01,0.01,-0.05,0.15,-0.03,0.3861,0.564,0.565,0.5435,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.07,1.0,0.02,-0.17,0.16,0.17,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.08,1.01,0.02,-0.13,0.15,0.16,0.4868,0.5611,0.5601,0.5601,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.07,1.0,0.03,-0.22,0.17,0.02,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.06,0.98,0.07,-0.37,0.27,0.15,0.567,0.567,0.567,0.566,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.0,0.0,-0.76,0.47,0.53,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.08,1.01,0.04,-0.75,0.4,0.24,0.5689,0.1945,0.5679,0.567,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.0,0.05,-0.21,0.15,-0.66,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.05,1.01,0.03,-0.02,0.08,-0.37,0.52,0.2972,0.563,0.563,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.07,1.0,-0.03,-0.21,0.2,0.44,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.1,1.02,0.01,-0.44,0.22,0.44,0.5621,0.3978,0.566,0.566,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.11,1.0,0.06,-0.02,0.07,-0.01,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.07,1.01,0.05,0.21,-0.05,0.0,0.5679,0.2336,0.565,0.564,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.07,1.03,0.01,-0.18,0.18,-0.08,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.09,1.02,0.02,-0.4,0.33,-0.19,0.564,0.3587,0.564,0.564,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.09,1.0,0.06,-0.24,0.23,0.03,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.08,1.0,0.06,-0.1,-0.04,0.21,0.4135,0.0919,0.563,0.5611,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.09,1.01,0.07,-0.25,0.25,0.27,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.1,0.99,0.07,-0.24,0.24,0.27,0.3245,0.086,0.565,0.0919,Stand-to-Sit
03-Aug-2022 04:48:40 PM,-0.02,1.0,0.07,0.17,0.06,0.42,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,-0.02,1.01,0.08,0.11,-0.02,0.38,0.1114,0.085,0.5689,0.089,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.04,0.01,-0.06,0.14,0.73,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.06,0.98,0.05,-0.11,0.14,0.66,0.2219,0.0841,0.5689,0.087,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.15,1.0,0.03,0.14,-0.03,0.39,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.13,0.98,0.1,0.38,0.17,0.4,0.4086,0.087,0.5406,0.087,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.09,1.02,0.02,0.36,0.08,-0.22,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.09,1.03,0.02,0.35,0.17,-0.18,0.5738,0.087,0.3324,0.087,Stand-to-Sit
-------------------------------------
-------------------------------------
03-Aug-2022 04:48:40 PM,0.06,1.01,0.02,-0.18,0.15,-0.28,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.08,1.0,0.03,-0.14,0.15,-0.33,0.2893,0.4291,0.4066,0.217,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.05,1.01,0.02,-0.21,0.19,-0.15,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.01,0.02,0.22,0.18,-0.23,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.09,0.98,0.03,0.27,0.17,-0.24,0.4008,0.0929,0.5621,0.1437,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.11,1.01,0.01,0.02,0.17,-0.06,0.1271,5.131,0.172,28.1486,Stand-to-Sit
-------------------------------------
-------------------------------------
03-Aug-2022 04:48:40 PM,0.09,1.01,0.01,-0.16,0.04,0.22,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.06,0.99,0.05,-0.15,0.1,0.24,0.565,0.1877,0.566,0.4721,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.09,1.03,0.02,-0.33,0.16,0.1,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.09,1.0,0.02,-0.36,0.15,0.1,0.5699,0.0919,0.5689,0.3216,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.13,1.01,0.02,-0.15,0.35,-0.36,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.1,1.01,0.03,-0.09,0.31,-0.38,0.5621,0.087,0.5621,0.3978,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.07,1.0,0.03,0.15,0.21,0.08,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.07,1.01,0.03,0.15,0.18,0.12,0.566,0.5288,0.563,0.563,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,0.99,0.05,0.14,0.19,0.18,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.09,1.01,0.01,0.07,0.15,0.2,0.5718,0.5709,0.566,0.5718,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.13,1.0,0.02,-0.03,0.16,-0.45,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.12,1.0,0.02,-0.01,0.14,-0.46,0.565,0.5679,0.5718,0.5738,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.03,1.02,0.02,0.53,0.02,0.16,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.07,1.01,0.04,0.62,-0.05,0.21,0.563,0.565,0.564,0.566,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.01,-0.01,0.47,-0.13,0.01,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.07,1.02,0.0,0.36,-0.23,-0.01,0.5689,0.5709,0.5718,0.566,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.0,0.01,-0.17,0.17,-0.3,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.12,1.0,-0.01,-0.61,0.31,-0.71,0.5806,0.5777,0.5767,0.5758,Stand-to-Sit
03-Aug-2022 04:48:40 PM,-0.16,0.98,0.0,-0.81,0.18,0.15,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.08,1.02,-0.05,-0.43,0.24,-1.09,0.567,0.5679,0.5679,0.567,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.07,1.01,0.01,-0.43,0.11,0.14,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.08,1.01,0.04,-0.4,0.1,-0.02,0.4878,0.5709,0.5699,0.5728,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.14,1.0,0.09,0.11,0.02,-0.18,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.14,1.01,0.02,0.1,-0.08,-0.18,0.5787,0.5777,0.5767,0.5797,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.2,1.01,0.07,-0.28,0.06,0.32,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.08,1.01,0.04,-0.13,0.1,0.05,0.565,0.567,0.5689,0.5709,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.1,1.01,0.01,-0.6,0.31,0.74,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.23,0.92,0.24,-0.14,0.21,0.25,0.2659,0.1114,0.5689,0.3969,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.07,1.05,0.0,-0.38,-0.73,1.23,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,-0.24,1.03,0.24,-0.89,-5.04,1.42,0.0958,0.089,0.52,0.0919,Stand-to-Sit
-------------------------------------
-------------------------------------
03-Aug-2022 04:45:22 PM,0.08,1.01,0.03,-0.15,0.04,-0.19,0.173,0.0899,0.4233,0.086,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.17,0.97,0.04,0.11,0.35,-0.61,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,-0.01,1.03,-0.03,-0.15,0.11,-0.32,0.1369,0.0899,0.3871,0.087,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.03,0.02,-0.29,-0.41,-0.77,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.12,0.99,0.04,-0.53,-1.76,-0.92,0.085,0.089,0.479,0.0899,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.11,0.99,0.06,-0.17,0.21,-0.68,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.05,1.0,0.08,0.46,-0.02,-0.59,0.0831,0.0899,0.4995,0.086,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.14,1.02,-0.02,0.53,0.28,-0.95,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.07,1.01,-0.01,-0.01,0.24,-0.4,0.1642,0.089,0.479,0.087,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.02,-0.01,-0.1,0.21,-0.31,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.08,1.0,0.05,-0.24,0.21,-0.07,0.1779,0.0929,0.5484,0.218,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.09,1.0,0.03,-0.49,0.23,0.07,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.09,1.01,0.04,-0.44,0.24,-0.06,0.1486,0.087,0.564,0.2952,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.0,0.03,-0.43,0.37,-0.1,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,-0.26,1.13,-0.32,0.99,-0.15,-2.79,0.2023,0.0987,0.564,0.565,Stand-to-Sit
03-Aug-2022 04:48:40 PM,-0.03,0.98,0.1,1.13,0.16,-0.66,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.09,1.03,0.0,0.2,0.13,-0.63,0.3744,0.5679,0.5679,0.567,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.01,0.99,-0.01,0.1,0.22,-0.73,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.07,1.12,0.04,-0.15,0.11,-0.37,0.3734,0.5679,0.567,0.566,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.02,1.01,0.0,-0.75,0.15,0.34,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.08,1.01,-0.05,-1.32,0.34,0.34,0.3089,0.565,0.564,0.564,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.07,1.01,0.07,-0.67,0.24,0.04,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.04,1.01,0.04,0.02,0.08,0.28,0.2395,0.565,0.564,0.565,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.04,0.97,0.09,0.32,-0.03,0.49,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.05,1.01,0.01,0.19,0.06,-0.11,0.5122,0.563,0.565,0.566,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.05,1.02,0.0,0.17,0.11,0.29,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,-0.0,1.01,-0.02,-0.15,0.23,0.99,0.566,0.567,0.567,0.566,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.07,1.0,0.02,-0.24,0.15,1.51,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.12,1.01,0.02,0.06,0.11,1.06,0.567,0.4428,0.5679,0.3783,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.16,0.99,0.02,0.15,0.35,0.77,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.12,1.03,-0.05,-1.95,0.54,0.31,0.5679,0.089,0.4086,0.089,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.1,1.0,-0.01,-0.5,-0.22,0.27,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.33,0.94,0.0,-0.21,-0.33,0.24,0.5689,0.0909,0.3412,0.088,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.13,0.97,0.06,-0.39,-0.16,0.15,0.1271,5.131,0.172,28.1486,Stand-to-Sit
-------------------------------------
-------------------------------------
03-Aug-2022 04:45:22 PM,-0.01,1.07,-0.09,0.18,0.3,0.82,0.3705,0.085,0.2717,0.087,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.11,1.01,0.01,-0.15,-1.91,0.4,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.17,1.0,0.01,-0.08,0.2,0.41,0.4252,0.087,0.1339,0.087,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.14,0.99,0.04,-0.56,0.1,0.65,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.02,1.03,-0.02,-0.52,0.1,0.97,0.2737,0.0841,0.173,0.087,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.14,0.97,0.07,-0.84,-0.26,1.26,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.18,0.98,0.08,-0.32,0.04,1.33,0.0948,0.087,0.2551,0.0841,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.25,0.99,0.01,-0.4,0.1,0.4,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.21,0.98,0.01,-0.66,-0.16,-0.02,0.1623,0.085,0.1945,0.088,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.09,0.98,0.01,-1.18,-3.14,-1.08,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.43,0.98,0.05,-0.05,-1.79,-3.47,0.1681,0.086,0.5738,0.0909,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.14,0.99,0.06,0.73,1.5,-2.21,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.09,1.01,0.07,0.31,0.16,-1.76,0.5728,0.087,0.5738,0.089,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.14,1.01,0.01,0.47,0.85,-2.13,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.12,0.99,0.05,0.4,0.15,-1.97,0.5679,0.087,0.5709,0.087,Stand-to-Sit
03-Aug-2022 04:48:40 PM,-0.05,1.0,0.05,0.37,0.15,-0.69,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.07,1.01,0.04,0.24,0.15,-0.73,0.5689,0.5357,0.5679,0.5679,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.1,1.0,0.08,-0.06,0.15,-0.15,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.06,1.01,-0.01,0.37,0.08,0.06,0.5699,0.5709,0.5709,0.5738,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.12,0.98,0.04,0.37,0.04,-0.72,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.15,1.01,0.01,-0.02,0.27,-0.6,0.566,0.566,0.5679,0.5689,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.07,1.01,0.01,-0.39,0.17,0.24,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.11,1.03,-0.02,-0.09,0.12,0.11,0.567,0.566,0.5679,0.5699,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.12,1.03,-0.09,-0.22,0.25,-0.3,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,-0.05,0.91,0.05,0.53,0.18,-0.22,0.566,0.566,0.567,0.567,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.46,1.13,-0.01,-0.08,0.28,-0.34,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.06,1.01,-0.01,-0.3,0.19,0.57,0.563,0.563,0.5083,0.346,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.09,1.01,-0.02,-1.19,0.31,0.76,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.07,1.01,0.08,-0.31,0.21,0.83,0.5689,0.5073,0.5679,0.3089,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.13,0.99,0.04,0.05,0.22,1.31,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.14,1.01,-0.01,0.08,0.05,0.51,0.563,0.0919,0.5024,0.0919,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.14,1.03,0.01,-0.49,-0.61,0.11,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.05,1.0,0.01,-0.01,0.21,0.44,0.5386,0.0909,0.3842,0.0929,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.09,0.98,-0.15,-0.51,-0.44,0.11,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.05,1.02,0.03,-0.27,0.24,0.56,0.564,0.086,0.4555,0.0919,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.12,1.0,0.02,-0.09,0.45,0.82,0.1271,5.131,0.172,28.1486,Stand-to-Sit
-------------------------------------
-------------------------------------
03-Aug-2022 04:45:22 PM,0.15,1.0,0.04,0.02,0.4,-0.85,0.2864,0.087,0.566,0.088,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.15,0.99,0.04,0.04,0.55,-1.0,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.11,1.01,0.04,-0.56,0.37,-0.5,0.5269,0.086,0.566,0.088,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.12,1.01,-0.0,-0.5,0.73,-0.78,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.14,0.99,0.06,-0.15,0.54,-1.54,0.564,0.087,0.563,0.087,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.15,0.99,0.06,0.05,0.76,-1.63,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.13,0.99,0.1,0.69,0.06,-1.33,0.566,0.087,0.567,0.086,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.16,0.99,0.06,1.17,0.11,-0.79,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.06,1.01,0.02,1.02,-0.1,-0.23,0.5689,0.5699,0.5699,0.5689,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.07,1.03,-0.02,0.4,0.12,0.07,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.13,1.01,-0.02,-0.3,0.3,0.35,0.5689,0.5709,0.5689,0.4526,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.07,0.94,0.08,-0.35,0.05,0.54,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.16,1.0,0.06,-0.23,0.22,-0.16,0.5718,0.3392,0.5718,0.2405,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.22,0.97,0.07,-0.01,0.34,-0.26,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.1,0.99,-0.0,-0.02,0.08,0.44,0.566,0.564,0.564,0.4438,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.11,1.02,0.01,-0.27,0.02,1.18,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.16,0.97,0.07,-0.76,-0.33,2.96,0.564,0.089,0.566,0.0958,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.13,1.01,0.07,-0.61,-0.07,3.27,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.23,1.01,0.04,-0.72,0.56,1.25,0.5728,0.0909,0.5777,0.0958,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.26,0.94,0.09,-0.79,0.08,0.5,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.14,1.0,0.07,-0.2,-0.24,-0.82,0.5621,0.087,0.5621,0.0919,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.17,0.99,0.06,0.0,0.23,-0.46,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.22,0.98,0.05,0.63,0.27,0.54,0.5758,0.089,0.5738,0.0958,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.21,0.98,0.04,0.57,0.11,0.17,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.21,0.99,0.02,0.64,0.66,-0.22,0.5689,0.089,0.3412,0.0948,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.13,1.01,0.04,0.73,1.33,0.05,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.21,0.98,0.03,-0.29,-0.77,-0.62,0.5699,0.089,0.131,0.0929,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.15,0.99,0.01,-0.37,-0.86,-0.44,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.19,1.0,0.02,-0.35,-0.24,-0.15,0.5758,0.087,0.1232,0.0919,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.21,0.98,0.03,-0.23,0.13,-0.02,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.22,1.0,0.04,-0.2,0.19,0.43,0.5748,0.087,0.1632,0.0909,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.19,0.99,0.03,-0.13,-0.08,0.32,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.2,0.99,-0.01,-0.26,-0.38,-0.53,0.5709,0.087,0.1593,0.0919,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.17,1.0,0.03,-0.4,-0.27,-0.61,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.18,0.99,0.06,-0.05,0.22,-1.09,0.565,0.085,0.3412,0.0919,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.15,0.99,0.02,-0.02,0.16,-1.03,0.1271,5.131,0.172,28.1486,Stand-to-Sit
-------------------------------------
-------------------------------------
03-Aug-2022 04:45:22 PM,0.1,1.01,0.04,0.28,0.05,-0.53,0.3529,0.087,0.565,0.1026,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.12,1.0,0.02,0.33,0.21,-0.7,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.0,0.06,-0.04,0.27,-0.59,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.07,1.0,0.05,-0.05,0.27,-0.59,0.564,0.564,0.566,0.565,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.0,0.03,0.36,0.05,-0.19,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.09,1.0,0.03,0.31,0.08,-0.21,0.5103,0.566,0.565,0.564,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.05,1.01,0.03,-0.12,0.27,-0.47,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.09,1.0,0.08,0.15,0.06,-0.64,0.567,0.5718,0.5767,0.5767,Stand-to-Sit
03-Aug-2022 04:48:40 PM,-0.02,0.97,0.03,0.19,-0.05,1.15,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.01,1.0,0.05,0.27,0.4,1.26,0.5591,0.5582,0.5591,0.5591,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.1,1.02,0.03,0.41,0.15,-1.39,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.09,1.01,0.02,0.42,-0.09,-1.42,0.567,0.566,0.567,0.566,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.13,1.0,0.04,-0.19,0.02,0.58,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.11,0.98,-0.0,-0.2,0.08,0.45,0.5689,0.5699,0.5689,0.5689,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.03,1.0,0.02,-0.08,0.13,-0.54,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.13,1.0,0.02,-0.04,0.3,-0.76,0.5709,0.5758,0.5718,0.5699,Stand-to-Sit
